,AirT,PP2,PP7,WFPS25cm,NH4,NO3,DAF_TD,Year,DAF_SD,Month
401,-6.9,0.0,12.7,0.5864663740168137,8.81135,26.622746,257.0,2013,223.0,1
2551,11.98922973603933,3.1445714090421344,6.599890189153383,0.37520018979064035,12.94611823687605,7.6760166242621315,167.6286037545988,2011,159.6270863842414,10
943,-3.9,2.0,29.0,0.7304054353372873,10.390097,24.065132,308.0,2016,261.0,3
1785,7.634354336031548,5.800028867938163,21.488595915897722,0.4477260519754469,4.587027507654034,4.082860426904645,350.2821704001175,2010,311.5074196000923,4
2595,16.12768134027077,5.192829326270579,54.78202670116798,0.44223178794995155,6.0650572245281555,2.6791133519103187,218.8515782702717,2004,27.85157827027169,4
2445,13.475002184261978,0.0,4.696376700503176,0.31389080765752403,5.390890698041732,5.124283017703755,345.56929179224375,2004,154.56929179224372,8
2878,13.506459705247515,0.6684747511478119,2.2367218796662067,0.3307311305303851,6.571651718724653,16.31649471368654,703.1384005695958,2010,665.7231988608083,4
1929,21.604560140281357,0.0,1.376919720785185,0.3366412529027008,14.25620661265724,18.20885228759407,321.9348342087703,2012,324.79981151612446,5
57,17.35,0.0,12.065,0.34142753623188404,5.411571022727278,15.054911931818182,397.0,2006,357.0,6
2648,19.221345384380207,29.211088099717855,61.37350892237279,0.41865628257288034,6.439744601883871,7.610038536894453,51.34065879941413,2010,42.34065879941413,5
159,7.659999999999999,0.0,31.24,0.6743993548387098,10.010000000000002,54.169500000000006,114.0,2011,114.0,10
2845,18.632323344207794,17.621752282513654,26.963294045364304,0.33655815536632355,4.924186789870728,14.415508649551903,173.58394855251015,2007,148.58394855251015,8
886,0.9624999999999998,5.63,5.926666666666667,0.6166112545079087,7.2159569999999995,4.523686333333334,210.0,2014,182.66666666666666,12
3123,15.74227727981657,20.44071299157644,21.995968925563016,0.34048813297448166,5.032166453408593,13.91116969503467,176.190099199333,2007,151.190099199333,9
344,7.0,0.0,0.0,0.673074538859451,9.286617,23.913298,196.0,2012,162.0,11
95,16.81,0.0,5.08,0.5310472755784443,9.328394230769238,4.554293269230763,400.0,2009,363.0,6
1916,22.75829954811634,29.1572094085407,31.45572273392365,0.3657025804610571,5.073575547179242,19.896189429528384,432.95997213829276,2006,392.95997213829276,7
993,8.8,4.0,11.0,0.6955385147372868,10.066848,25.331204,362.0,2016,315.0,4
2920,20.526720338817253,0.1597553416766791,0.1597553416766791,0.49514874791551355,18.903767416485426,25.201110962381897,13.507277767187315,2013,79.30727776718732,5
1528,19.940374024973686,1.360343941556543,8.74339368263967,0.24437913680331236,5.72014673005174,17.268477478372404,429.7977804559807,2005,380.8258323290072,7
317,6.4,0.25,10.16,0.4954635286137604,7.643634,22.273427,155.0,2012,121.0,10
736,21.0,0.51,1.26,0.6744747026446412,13.430392,28.428349,2.0,2014,334.0,5
2586,7.524058127689981,1.3927243946095107,8.129999999999999,0.41068146566098124,8.006730585082021,8.881013298273,185.23366618417708,2013,177.8336661841771,10
1982,14.489529948870747,0.9417448870050584,5.910687524043345,0.48350624621311544,3.818909885522441,5.191037503749728,358.64982811898915,2010,320.63719920823104,4
255,23.768000000000004,0.0,0.51,0.11645235994649863,12.776638825816663,16.031187685714283,386.4,2012,347.6,8
2956,20.35259364537242,10.697381909615666,28.70188742923972,0.3994729402139872,17.403155755148436,5.663202790038262,156.05783840475524,2009,146.38082182571188,9
2819,14.221437453785075,25.167337861029363,85.49657069110069,0.41460793727282025,12.85279822839353,15.131776808550638,24.116724515961234,2010,15.116724515961234,5
3228,15.098671081077182,12.883535426829054,22.329871106603814,0.37188853733835814,7.693565110627984,11.260557294397397,162.86322564176368,2007,142.42580652647106,9
2844,7.518788478686162,3.495044951175802,9.617813763810636,0.3811970661060512,9.256845550527283,5.5755241937321705,188.85453000201798,2008,329.02029927944875,8
1239,11.8,37.0,23.0,0.7639203470341714,9.63016,24.888294,357.0,2017,318.0,5
717,8.7,1.27,21.830000000000002,0.6479118543831066,10.118525,22.409554,346.0,2014,309.0,4
385,-2.7,0.0,1.52,0.5970257405713377,8.764025,26.122026,241.0,2013,207.0,1
965,4.7,5.0,19.0,0.740567757657845,10.488249,24.50926,332.0,2016,285.0,3
1375,17.63827256580158,0.0,12.126884070075727,0.33200833189769086,5.608077540702484,14.541414339219383,397.4288030052491,2006,357.54574927940797,6
655,0.4,0.0,11.43,0.6908474384887253,8.779712,19.43068,228.0,2013,191.0,12
11,7.23,5.715,11.0363,0.3983905861122672,6.318250000000001,28.156765670748822,194.0,2002,142.0,11
2938,22.82418587487406,0.0,12.087645953949346,0.23043053341470005,3.8838429003315236,5.309218297607433,49.16588603767856,2009,35.04340770602443,5
3197,14.115413996052258,3.3748440401329844,27.36134348745137,0.38410597826086956,4.213369639636176,4.672802108126334,365.4067576524956,2004,174.4067576524956,9
2911,22.156766068059827,0.0,10.091855521173974,0.26367368250669043,4.114829268258299,16.016067431570722,139.96614950252012,2007,114.96614950252012,8
3394,16.709597762861474,24.877904718279062,26.60406417608404,0.34652609096654324,6.028268070818318,13.784543714561739,184.02011185692632,2007,159.02011185692632,9
2704,18.97683374655283,7.547861059499166,49.152895196927666,0.3733035365915235,3.332451112413933,5.69465859696792,330.7561124885094,2004,139.75611248850944,8
156,12.48,27.690000000000005,35.05,0.6777845161290326,3.8830000000000005,24.375999999999998,93.0,2011,93.0,9
2875,12.702147576393351,19.509171720105655,25.163467255528055,0.38651796715764325,7.452872314339643,12.800079407568019,212.7197651405183,2007,187.7197651405183,10
3095,13.442102929887316,8.03921984796467,11.917318535159092,0.344563437988451,8.932251857463799,10.167002004476338,167.98852645499926,2008,150.94263227499636,9
2811,5.2349855602775754,0.4256736561779716,6.090138122869918,0.39436868243780543,8.044461075534013,7.7124557909085105,196.95862631794094,2011,188.88429181310457,11
2393,13.461834516898158,0.0,21.22776570022944,0.5046354666050781,6.028127887777503,8.263134827331438,435.8045044533042,2012,397.00450445330426,9
1852,15.908002213646027,1.27,2.7210705196213745,0.3592696389693449,7.094894433255557,5.029691736676462,384.5295671085399,2008,346.60315477424234,5
1601,9.155994554246835,2.7790542054729106,16.44100701953594,0.3899927075688639,5.224998845117467,5.109125777680215,355.9396688490633,2012,315.9396688490633,4
3178,25.661940970885887,0.5356416011851781,9.563252356090677,0.3005344351732202,7.79365759491638,13.907001668199154,71.51219268222492,2013,64.11219268222492,7
2330,23.03016188300246,1.3089054958258233,4.269525069717567,0.1561991837667884,5.337491654919001,15.113049365266688,446.0,2003,396.9446692819479,7
301,10.825000000000001,5.673333333333333,9.383333333333335,0.35778891915572775,3.1901318333333335,4.674655166666667,142.33333333333334,2012,108.33333333333333,9
712,9.7,0.0,6.35,0.6415650058542062,10.242889,22.171745,340.0,2014,303.0,4
3189,19.706606275108214,0.0,5.156690797772484,0.3030777393097701,11.186206285637754,13.079488629940194,39.12991718822737,2007,18.770358851014752,5
1177,3.2,27.0,48.0,0.6703438221199988,11.118611,21.641933,253.0,2017,214.0,1
912,-5.4,0.0,2.0,0.5534415594658766,10.701753,23.136213,267.0,2016,220.0,1
2498,8.718268085493728,4.420404947709025,6.422260907273511,0.36927105896800766,6.867133397831432,12.775813188761386,225.44932091025672,2007,200.44932091025672,10
2647,13.721622096444765,0.0,5.697945508557126,0.3898960632571325,13.116611930563174,12.058090739222806,29.525163138027466,2007,9.652673156976512,4
1189,-3.7,2.0,9.0,0.7520146343511249,11.183588,21.754129,265.0,2017,226.0,1
833,21.8,7.37,17.02,0.5460700849120436,2.079115,12.979757,115.0,2014,76.0,9
2360,12.45977841364847,0.0,0.0,0.33300474272568525,5.008531820728598,24.574504959789007,350.352780297997,2003,298.352780297997,4
472,17.2,0.0,7.62,0.6345865413376451,17.991763,41.582085,11.0,2013,340.0,5
2474,4.284912847211499,5.871470570441187,19.4410238390337,0.453130194299081,8.126167156178226,7.702429819110026,649.3470143365832,2009,609.7757042273835,2
166,-2.4,0.0,0.0,0.6406079512776812,11.008087,22.959578,277.0,2012,242.0,2
3206,20.42306644757584,1.4107054709985063,39.40897633832858,0.35894817334003837,5.7841922775265076,8.647356980380087,60.595496639140215,2010,44.494570578055516,6
324,16.1,0.0,67.81,0.6776843644493624,8.375355,22.371155,162.0,2012,128.0,10
283,22.4,16.51,18.540000000000003,0.42212596861549123,4.968398,18.521935,121.0,2012,87.0,9
526,27.8,0.0,0.0,0.3908561053709223,13.359953,43.616534,73.0,2013,36.0,7
302,14.5,0.76,26.05,0.48493523504477365,6.928301,20.703407,140.0,2012,106.0,9
181,14.1,3.56,28.71,0.781241726394619,8.891492,26.925199,362.0,2012,327.0,5
2702,18.056123056472043,0.0,29.821247269942,0.3522204435397328,5.655393070349132,11.453100816511919,119.07594121466306,2010,103.92988898454264,8
2126,3.452638601690018,3.2910442923596768,8.914977191848422,0.428662754549477,4.569616347829744,12.892620223098566,550.1816277642888,2003,499.2656170857162,10
1112,18.5,0.0,16.0,0.60679755651826,6.451564,14.963101,130.0,2016,91.0,9
382,-1.9,0.76,4.569999999999999,0.6126530308143705,8.794716,25.985065,237.0,2012,203.0,12
2130,19.009334321893085,0.1280823400905282,2.3990471475161836,0.11795723302067396,10.874223824170741,7.064971483805587,443.07203731163696,2008,406.0,7
3534,19.351063037656463,14.116585866065309,27.05959261551194,0.38086966264900457,14.074689602106558,8.01034383930942,162.78855485445928,2009,148.80387974760535,9
578,27.7,8.64,8.64,0.5389703767675698,3.596553,13.867015,127.0,2013,90.0,9
837,18.4,18.8,31.75,0.5862323257921903,2.077497,12.762619,119.0,2014,80.0,9
3140,13.770795313208072,0.499145707852124,2.12103122896729,0.3288074305060412,6.684206547935888,16.74666714250329,703.1033427966568,2010,665.7933144066865,4
427,-7.9,8.64,10.67,0.6696300069987839,9.193528,27.081772,288.0,2013,254.0,2
1119,19.0,0.0,12.0,0.6204810804725963,7.487428,16.041556,137.0,2016,98.0,9
3449,20.276664148234804,9.871175744461372,28.074319709001003,0.39979436701645094,17.797802059770877,5.342651912741263,155.5335423439753,2010,146.5335423439753,9
349,-0.7,1.27,2.79,0.6727247632785587,9.169499,24.305035,201.0,2012,167.0,11
1651,4.946389384026048,0.2632071909766857,4.202541482594416,0.4230838706986466,5.488440201426743,26.515668573468684,329.9466796440237,2003,277.9466796440237,3
2681,7.726889708071035,5.613893951115434,22.144345381635315,0.4174682564167125,9.003877057198496,7.031694069648566,672.3473286471335,2007,632.5070090138337,2
152,20.26,0.0,29.96,0.335330615942029,25.161371031746032,27.91190376984127,105.0,2011,65.0,8
2729,18.510424167653067,2.3790203780716874,41.61425754131095,0.41105082114167113,6.802363677418217,13.454587756009357,62.262263335841,2013,54.86226333584099,7
2927,24.787651534373143,0.04975677584585192,40.69191250190535,0.3475678871725927,2.7771388294612143,15.76422176459397,152.049863626474,2007,127.04986362647401,8
3301,25.200291704221957,0.6546365618274885,11.63222925241988,0.30766855929547915,7.729666958712523,13.877797157248894,70.91508535283698,2013,63.51508535283697,7
600,10.03,4.57,18.03,0.5398098084677421,2.7366995,2.11212925,164.0,2013,101.0,10
2435,21.107966911612674,0.0,13.865077947800778,0.29351624065320014,10.121266534029129,10.312197566020128,49.75596035864689,2007,24.755960358646888,5
701,8.3,0.25,6.09,0.6887709328764796,10.333802,21.512805,329.0,2014,292.0,3
1780,16.891507319004894,0.37458199194310327,0.8718436755706289,0.25219466177864924,11.093192350821994,5.337227222872886,415.61716675593436,2009,378.61716675593436,6
527,29.3,0.0,0.0,0.38877954878010307,13.994863,42.677677,74.0,2013,37.0,7
1407,6.904589074065907,0.13147292543420896,34.927844769161915,0.38861430192029833,5.6367314749679895,4.75046558604057,329.0352198853087,2011,289.0352198853087,3
1830,14.450159965675216,0.0,0.35454864949761467,0.3227134898621297,5.4516840131519455,20.17697889838934,356.09379123719066,2003,306.88551288677814,4
1661,14.46056641507911,0.8550356917112585,28.285246280542847,0.4107017969808206,5.9301109766774145,7.102426160184012,335.37206597499403,2006,295.37206597499403,4
1715,18.81866369197843,1.0758615038511188,5.289515263478915,0.3672521103732379,5.656897235127799,7.714792753521108,376.5541606784393,2006,336.5541606784393,5
2139,17.886268598208062,0.0,1.5247755237238134,0.34153623292905605,7.973084648526113,7.664079736076954,362.83954681576273,2006,322.83954681576273,4
3089,20.682857390979176,0.023368840197318674,0.023368840197318674,0.11595507956300538,6.616745244616431,11.32050719316521,115.83462476706285,2007,90.83462476706285,7
905,-2.1,2.0,25.0,0.651006154516903,10.751021,23.071301,260.0,2016,213.0,1
825,21.8,43.18000000000001,44.96,0.518737116717253,2.449473,14.095584,102.0,2014,63.0,8
3494,21.591781592311726,1.7369450919063847,11.596994820271071,0.3346849921583694,5.724699303403777,6.214526179561705,269.40027128421383,2004,78.4002712842138,6
1897,19.021160899946583,11.844551336480162,18.275769265145364,0.3305705124904521,4.776724815857409,23.73262840019142,419.72592375028614,2006,379.72592375028614,6
2324,19.865582781527515,7.7724632966751805,36.91990538151262,0.34777904459868125,3.5047229286205277,5.463180724339784,466.60219895554496,2007,426.93186736297,8
604,9.3,4.0600000000000005,8.38,0.5822165714735315,6.375073,17.557096,164.0,2013,127.0,10
3061,14.999767786978438,2.2457389502569747,2.4957389502569747,0.39865015006070065,4.513093219529167,6.041294363115125,695.5362629375228,2011,657.2290103500183,4
1516,24.96591783794702,13.888458630573965,20.329694160474414,0.29035780920743104,4.441016459549539,8.53222907563584,463.4631701411542,2004,415.97895436637384,8
581,11.8,0.0,8.64,0.4824404981234492,4.002364,14.252209,130.0,2013,93.0,9
1099,17.7,0.0,15.0,0.6237891256983386,3.869366,13.055927,117.0,2016,78.0,9
1880,20.577522302505763,0.5811117617688877,3.336166804975341,0.16264666106861958,5.296563998819667,16.661449236853368,441.3913982525551,2003,389.3913982525551,7
2248,5.364650766482975,0.0,27.321604762605773,0.38853689171559375,4.324628748297929,2.635799190852501,330.9069846703405,2009,293.0872231730959,3
1475,9.568189522883332,1.4121330248614088,8.683486408869843,0.4221404897058961,5.36426279025464,6.719039524164199,514.0724190846668,2004,467.3574730282223,9
553,15.175999999999998,0.0,49.27,0.4325951712467172,6.69422017142858,7.834845,104.2,2013,96.8,8
1094,21.6,0.0,23.0,0.7153974566279361,2.384402,12.663905,107.0,2016,68.0,8
951,8.1,0.0,6.0,0.743344274454347,10.348867,24.154515,316.0,2016,269.0,3
953,8.8,13.0,16.0,0.7604693729841097,10.355912,24.083756,318.0,2016,271.0,3
2626,21.27474139504445,4.536026551220572,30.846817117079784,0.3399473377032617,4.233102199775592,6.796409353214426,306.2716657960485,2004,115.27166579604852,7
3145,25.585140371102927,0.1540340560243498,0.3029618407852751,0.16976106394402504,7.470073138460202,11.368366189881915,83.82207489075991,2010,69.30659093792904,7
3176,25.831427219356787,0.0,0.13362361093638953,0.18320365164084884,7.1499577473189015,9.199462302367117,74.57240444500356,2010,58.97950665492537,6
3041,17.58220364943665,6.059829383676826,44.973895346190695,0.4133973338453074,8.718252931550744,12.353570064703113,50.652783707728794,2012,42.94242112725879,6
2247,19.707183252667953,2.603174528256554,11.443128599767986,0.4875034736123991,5.356510659981167,19.352437897198026,436.4689875596032,2003,387.0581375255442,7
549,20.3,0.0,39.629999999999995,0.6295931977578031,2.424203,13.775457,96.0,2013,59.0,8
426,-3.9,3.05,5.08,0.6544422177161449,9.177076,27.072469,287.0,2013,253.0,2
2344,20.250909712166223,1.9342195651134118,8.587828621033164,0.24253942068382803,7.616743721753177,14.476790800909217,431.0341934527535,2004,383.86322618898595,7
1167,11.3,0.0,0.0,0.7000359718836578,10.436655,20.932031,192.0,2016,153.0,11
675,-0.4,0.25,24.63,0.6877053654385004,9.265171,19.69911,249.0,2014,212.0,1
2799,10.27820597633769,3.2228444864676424,44.5161814733928,0.38880346885213085,6.472092452312668,6.188775101126949,699.1149929377468,2009,659.1149929377468,3
1701,3.6115269078504646,0.24236638505954045,12.649912227679767,0.42510892683375634,4.792341651782542,17.70669427933777,327.54707429024467,2005,281.00509062648325,3
2377,18.962387502273696,0.401454388648383,10.362231783595323,0.21313805448034762,3.8094694322551166,6.504728414044798,493.66508704538467,2003,442.79488363632754,8
2781,17.908038062033306,0.0,6.161926983283454,0.3802893772298075,16.033634411550093,28.163249884850426,11.089871035455282,2013,66.62466723080465,5
1845,20.964141906570084,1.5498120755687406,3.6072045252320466,0.17295189630246072,10.186001665029494,9.671145513821546,434.49484485385653,2007,392.6464523357478,7
2040,15.881453908598953,1.27,2.6929101391662487,0.35916002526751456,7.111009578210891,5.0063415667388576,384.5775098716046,2008,346.6690760734563,5
2002,17.58591444516079,0.0,1.2008170850613666,0.39391472198766836,12.750455349568243,13.266346219256423,305.87081787664806,2012,335.9050570833154,5
842,10.7,24.38,40.129999999999995,0.6211213626573167,2.860529,12.727348,125.0,2014,86.0,9
305,14.4,0.0,21.23,0.4647167163500329,7.091013,21.085376,143.0,2012,109.0,9
2099,10.1061617632142,4.738958387251547,28.666966779574814,0.3970329313107178,4.374496345703324,4.638539776910334,510.5901823095044,2009,473.5901823095044,9
644,-4.7,3.55,5.84,0.6908474384887253,8.669129,19.126762,217.0,2013,180.0,12
1068,23.5,0.0,35.0,0.5222286926777615,7.838118,30.589343,78.0,2016,39.0,7
2425,21.989561893393724,0.8065231728299533,5.2522096890101935,0.3339427579494698,3.9929200269862544,5.8085325477562515,340.79853964464576,2004,149.79853964464573,8
3313,16.549174078125123,28.904157244007294,34.07446042864004,0.37291900701974984,6.9559910125844855,13.330043301531346,192.04129609374377,2007,167.04129609374377,9
2680,-0.056149631526848154,6.196329290518714,16.031562302554235,0.49810745786545724,7.019188907177229,8.548369786994781,620.338742204334,2010,581.1067101317688,2
2363,25.117985107900346,3.1450770894018913,11.091996585492627,0.215665144695735,7.731854042710078,10.2933734794069,444.76888475219454,2007,406.0,7
785,19.6,22.099999999999998,52.839999999999996,0.6861460700600253,31.781618,36.623795,53.0,2014,14.0,7
2900,23.556370808991716,0.0,28.904821999608174,0.28525996704640444,5.378077472776921,4.181503327006604,59.89742904963264,2007,34.89742904963264,4
627,5.632,0.0,8.129999999999999,0.4151694866312169,5.63578110588235,9.220308180392156,196.2,2013,188.8,11
243,21.2,9.14,9.39,0.4074224649703309,9.461003,85.649882,80.0,2012,46.0,7
2903,21.056737979953322,5.569208366672936,18.169832263400565,0.33352446881614173,11.784555880726392,10.156965075363154,147.31855730644094,2008,131.08896418309124,8
3387,6.326992076346022,0.6350879825148567,12.817219644330386,0.3680783943084486,12.094839466565212,6.4765857556956545,131.18399688383585,2008,365.691208240523,8
1690,20.842349039553934,0.0,12.003738084575756,0.3023850464732895,6.53788046362637,13.02531619666524,402.7157705488332,2009,363.47718036588884,7
2459,5.466629533842578,3.163750619066345,5.891708938372631,0.3682476052487969,11.127549648680185,6.120013886568892,198.19947676382944,2009,188.13560069007247,10
2259,20.53962381060536,1.335035672487294,7.079377883806027,0.3387503078672799,9.599360974106949,11.455480116002203,434.00417988216265,2006,390.74895502945935,7
3118,10.400092744205434,0.0,1.0949219791093248,0.42462125370314785,17.028154469984553,14.33039326662655,26.67739829978642,2007,2.6627049176575794,4
645,-9.4,4.57,7.109999999999999,0.6908474384887253,8.678444,19.151586,218.0,2013,181.0,12
504,23.9,0.0,23.87,0.583288055358149,39.752929,59.368108,47.0,2013,10.0,6
1698,7.462585229069725,0.18407722891229963,34.57488113558845,0.39041815031855065,5.660539842762388,4.92327474880565,329.4494269993094,2010,289.4494269993094,3
2028,19.00447801418023,0.9231809664665436,13.513391794179029,0.22865476354403638,3.769728356852535,6.380873690157788,490.630654791658,2004,441.228725053759,8
3048,10.460651129748738,2.419350145517851,51.97156725443416,0.3861122908901529,5.376148769289603,6.029099982530235,703.8232549612578,2010,663.8232549612578,3
1217,-6.0,0.0,2.0,0.7468466636163772,10.466569,23.073609,307.0,2017,268.0,3
944,-1.4,2.0,29.0,0.7297169326227702,10.382794,24.057458,309.0,2016,262.0,3
1246,6.3,0.0,27.0,0.7597160177734651,9.666156,25.061974,364.0,2017,325.0,5
3262,16.50670534949922,0.0,48.09794825079844,0.42086904164548966,6.153879376874621,8.928874947281074,110.78874204537631,2012,100.96276171067709,8
1244,9.2,0.0,50.0,0.7609172548650547,9.679993,24.906431,362.0,2017,323.0,5
1037,21.9,0.0,2.0,0.6158803630647115,37.355037,53.284172,47.0,2016,8.0,6
1947,15.129375603943501,0.9402612259875565,2.259216322037331,0.399687674715088,8.289586395519516,4.015451258953289,390.37527878910373,2009,353.37527878910373,6
1768,3.9265691880174494,2.1197258087439526,16.499658858338925,0.45355518970534014,5.795817433694026,7.8843352154097595,533.7139534688094,2007,494.12104648913083,7
3469,21.91090005605701,0.0,15.600343604423907,0.3081182156291965,4.5856291889891345,9.074377994551188,33.101626919048385,2010,33.27138498367672,5
865,5.778333333333333,0.805,26.415000000000003,0.46074785624974984,2.7871473333333334,3.364403666666666,142.0,2014,114.66666666666667,10
3417,11.321471578173988,4.751814175976786,20.58495063851166,0.39878908161534354,8.917175226965062,6.584161991702828,686.4082819942563,2007,646.8165639885126,3
672,-20.7,20.32,33.53,0.6961347086233824,9.214442,19.658835,246.0,2014,209.0,1
3052,11.736310012090751,3.2145525154753987,14.711789820999638,0.3662033282744008,8.492816087091992,11.315334008799113,692.9931527626659,2008,654.2272385443127,3
17,19.93,0.635,3.8099999999999996,0.3170398550724638,4.3837218215811875,14.911814903846153,397.0,2003,345.0,6
153,16.72,0.0,9.65,0.33325032258064524,40.139,101.255,65.0,2011,65.0,8
1766,14.381206038487237,1.0531523321277334,1.3328858236829573,0.3452931692773695,7.407059862936771,5.863023566194503,386.65850760965,2007,347.0973146820248,5
2657,23.68524877499965,0.0,3.6498640266609748,0.10921661805896166,5.9442258075179435,3.666609504425496,73.28788418920243,2007,48.28788418920242,5
1585,5.4746692105344605,0.2362266797300765,3.7717526530235546,0.4180467482789143,5.524898258889792,26.475929882480347,331.07971948640096,2003,279.07971948640096,3
2062,4.683702696658808,1.4090215738699938,17.91628169238077,0.4140134570515311,5.706735212684949,6.872216034941452,532.3252128675584,2006,492.3252128675584,10
854,15.8,0.0,7.87,0.5598598633022893,4.823246,13.541409,139.0,2014,100.0,9
2121,9.518061833953574,1.4404273203906488,6.872651494998484,0.42485715213895725,5.239363685704137,7.144868671879261,516.077526641857,2003,468.02584221395233,9
2929,21.36450900480691,29.021201187362582,48.89144053548792,0.4200451130895048,3.7063657433435715,4.586615225938983,63.73576764196716,2010,54.84940650561056,6
3539,18.882533108125777,0.0,6.888797948669212,0.31572132572681716,13.528540607536248,19.37721127525893,29.2975692149106,2008,10.005532300291613,4
519,20.4,0.25,0.25,0.5463204536350394,20.835476,51.82518,66.0,2013,29.0,7
3124,17.29006717172596,5.000679483922626,48.79962905226012,0.43452456715840143,6.320324661309045,12.61416339295679,60.57297931538941,2012,53.04865287692627,6
1467,18.630061099527886,0.0,2.1458500813766257,0.34413941142431137,12.675475467569846,16.150638998853967,314.37344813161786,2012,335.17222951376726,5
1901,23.60233554440309,0.0,5.877997983492711,0.12222538289751565,12.609292618132928,29.236826416379056,358.3809743504583,2012,319.58097435045835,6
2501,16.255710382474305,12.301194642374227,23.74751173017823,0.37841173875842876,9.881502629365404,9.984867013451044,161.18192678900695,2008,143.19003327772413,9
1732,13.939423728244146,0.0,2.5566963602361583,0.3080681592189966,4.936129443810851,15.692211359948375,386.0569745291256,2003,335.1139490582512,5
2047,9.710580983625738,1.3317609559090287,13.827298821822165,0.41442360627387415,5.7190480660587175,5.5094398864308785,508.37676065497055,2005,465.4589202183235,9
1007,14.5,9.0,38.0,0.7286608602178879,13.055961,27.588384,2.0,2016,329.0,5
2271,17.223745822342163,0.3838418891592119,7.990646324787072,0.36645383990504743,7.559134261717754,8.70347644939012,363.7918891912648,2005,322.2081108087352,5
3508,15.852327321813773,15.985934802874219,16.65287100355597,0.3319563102170359,8.45260361330551,11.58263607435317,176.69833564018936,2007,156.9809986158864,9
93,17.2,0.0,0.51,0.5310472755784443,3.1020742187500003,5.2318046875,360.0,2009,323.0,5
2124,15.898889962031546,0.6558397680497992,6.490361971576707,0.3477245484975796,6.709678000690001,9.256448517520031,391.83590733819057,2007,353.38513513673337,6
1368,17.167490272853442,0.0,10.317396938076804,0.32994681054857855,6.194147494676403,13.609070524713314,399.3175838367817,2006,359.75213080617823,6
2238,9.046439315572544,2.630867329935004,28.280867329935003,0.49280547547858805,4.486572652113194,4.325145311244926,513.3759172303736,2009,476.3759172303736,10
2937,26.10149893632054,0.42234090610363006,7.593282206124407,0.2937417002751461,7.854586087362383,13.934808655758294,72.08072663603913,2013,64.68072663603913,7
223,30.1,0.0,0.0,0.367790446460206,21.076082,113.628439,60.0,2012,26.0,7
2263,13.672635690318732,0.44489927037018717,6.22858978518262,0.29758338018381864,4.18510087864863,4.717110496300955,495.55408701953735,2007,457.5031438611826,9
2569,11.219998820084307,12.801774728829926,13.851328670169416,0.34826683951851023,8.2275033176162,10.159493962409151,188.28595216846963,2008,170.65124298488706,9
1863,18.25016341797186,3.7483344967352954,48.57247346489322,0.36514603922074673,3.1904134783589324,5.139477420959467,468.5609729904646,2009,431.5609729904646,8
1918,16.47918357661525,0.34166156506022316,10.58537712921673,0.2569659547317502,4.418890910448012,6.056575823076082,498.15219883502505,2003,449.38049708756256,9
2444,17.693059731460124,4.220199687929891,63.820857804486295,0.4049329607609439,6.5481007101064055,10.208243687528139,48.86184029162006,2011,40.76211806356951,6
387,0.4,0.51,0.76,0.6097692933892238,8.747425,26.202215,243.0,2013,209.0,1
2528,21.941490114286626,0.0,1.7882047434735315,0.33211639497024364,4.1099587473101975,5.773380865006082,339.3522507407466,2004,148.35225074074663,8
1174,-11.6,0.0,32.0,0.7920922223152925,10.729709,21.403045,220.0,2016,181.0,12
511,21.1,10.41,18.28,0.6846901358913893,23.139167,40.600242,58.0,2013,21.0,7
3281,13.836906469329964,5.792432084131649,14.633001624009804,0.4027372813912724,13.93396288669866,7.356220828322241,162.70342687523237,2012,154.803916428837,9
676,2.6,13.71,38.09,0.7453546235371447,9.309515,19.704419,250.0,2014,213.0,1
297,15.3,4.06,13.709999999999997,0.3811991151856764,6.437835,20.409432,135.0,2012,101.0,9
2887,23.877880195245318,0.0,28.82969716919411,0.2819975510116146,4.790529042220282,4.023990934379337,58.98033419483288,2007,35.32677806494429,5
1511,15.968562099420936,0.0,0.34559336929441825,0.4620585717522073,3.6116111682686602,11.271942457646192,358.06580434464024,2007,316.23031520624073,4
1374,17.010741193277227,0.0,3.146897239508805,0.22327679967878553,3.460382432176881,5.508252880884056,492.98229747370635,2006,450.03540505258735,9
494,20.2,10.41,10.41,0.6815912348990838,9.060794,29.04783,36.0,2013,365.0,6
2070,18.282093381963577,0.0,4.16613522153113,0.3162864858807167,8.567539576960002,10.312592850817378,409.9125445324457,2007,371.7547487321128,6
2639,20.999807552313676,0.24581219370850574,1.7382505642690234,0.4139777944025787,5.009614248899253,6.258525380672301,689.4857855298134,2010,652.4355318543154,4
2794,-3.2915368503953264,6.438445997206215,13.490495839591164,0.5316289435374684,6.194159713074468,9.178847549853378,598.7189213982962,2012,559.7397527269711,2
169,17.6,1.02,8.39,0.7162214412068945,10.204748,24.206855,312.0,2012,277.0,3
3444,3.67935096154749,7.707507804631484,17.30524464621388,0.4876096379683424,5.17692175397961,7.605923197140937,383.9231428775057,2008,587.1524955830804,2
3211,20.023845469823073,0.5224655308337174,0.9793851084951725,0.420622106262146,5.0831510620931315,6.4143528519550905,684.4760440163458,2010,647.3989311302608,3
1069,23.4,0.0,35.0,0.5064616730660777,7.054976,28.904299,79.0,2016,40.0,7
409,3.1925,4.06,8.629999999999999,0.5581619800418106,6.092498209459456,10.512630141891893,541.0,2013,502.5,1
